sample_id,disturbance_type,disturbance_year,years_since_disturbance,lon,lat,NBR_2024,embedding_A00,embedding_A01,embedding_A02,embedding_A03,embedding_A04,embedding_A05,embedding_A06,embedding_A07,embedding_A08,embedding_A09,embedding_A10,embedding_A11,embedding_A12,embedding_A13,embedding_A14,embedding_A15,embedding_A16,embedding_A17,embedding_A18,embedding_A19,embedding_A20,embedding_A21,embedding_A22,embedding_A23,embedding_A24,embedding_A25,embedding_A26,embedding_A27,embedding_A28,embedding_A29,embedding_A30,embedding_A31,embedding_A32,embedding_A33,embedding_A34,embedding_A35,embedding_A36,embedding_A37,embedding_A38,embedding_A39,embedding_A40,embedding_A41,embedding_A42,embedding_A43,embedding_A44,embedding_A45,embedding_A46,embedding_A47,embedding_A48,embedding_A49,embedding_A50,embedding_A51,embedding_A52,embedding_A53,embedding_A54,embedding_A55,embedding_A56,embedding_A57,embedding_A58,embedding_A59,embedding_A60,embedding_A61,embedding_A62,embedding_A63,spatial_fold,std_A00,std_A01,std_A02,std_A03,std_A04,std_A05,std_A06,std_A07,std_A08,std_A09,std_A10,std_A11,std_A12,std_A13,std_A14,std_A15,std_A16,std_A17,std_A18,std_A19,std_A20,std_A21,std_A22,std_A23,std_A24,std_A25,std_A26,std_A27,std_A28,std_A29,std_A30,std_A31,std_A32,std_A33,std_A34,std_A35,std_A36,std_A37,std_A38,std_A39,std_A40,std_A41,std_A42,std_A43,std_A44,std_A45,std_A46,std_A47,std_A48,std_A49,std_A50,std_A51,std_A52,std_A53,std_A54,std_A55,std_A56,std_A57,std_A58,std_A59,std_A60,std_A61,std_A62,std_A63,PC1,PC2,PC3
wildfire_2005_0526,wildfire,2005,19,-77.010638,48.834979,0.631724,0.019931,-0.027128,0.135886,-0.041584,-0.010396,-0.214133,-0.048228,0.301423,0.135886,0.038447,0.192910,-0.059116,-0.103406,-0.088827,-0.228897,0.002215,-0.038447,-0.027128,0.024606,-0.141730,0.124567,-0.022207,0.035433,-0.108512,0.130165,0.103406,-0.186082,0.103406,0.244152,-0.006151,0.113741,0.108512,0.093564,0.079723,-0.079723,0.041584,0.153787,-0.084214,-0.051734,0.044844,-0.130165,-0.027128,-0.124567,0.160000,-0.013841,0.035433,0.071111,-0.284444,0.259900,-0.130165,0.048228,-0.055363,-0.098424,0.048228,0.027128,0.221453,0.276140,0.024606,-0.103406,-0.019931,-0.186082,0.088827,0.079723,0.079723,1,-0.969724,2.093798,1.939776,1.531391,1.016148,-0.298442,0.622275,1.937666,2.247030,0.283577,1.853642,-0.183510,0.348851,-0.078755,0.175471,-0.409784,-0.547444,-0.204427,0.359824,-2.033715,1.970314,1.003981,1.347971,-0.161295,2.311984,-0.752326,-1.134144,1.656095,-2.305533,1.597946,0.121759,1.966210,0.283981,0.624863,0.651248,-1.581325,-0.076818,-1.854969,-0.217493,-0.608642,0.414329,-0.572761,1.458060,-0.849560,-1.672014,-1.780443,-0.494726,-1.022609,1.931887,1.286671,-1.873568,0.434000,-1.986267,-0.314688,-0.445877,1.156458,1.681806,-0.120832,-1.366547,1.324507,-0.004913,-0.011221,-0.513547,0.217088,6.024335,1.372638,-3.758995
wildfire_2005_0527,wildfire,2005,19,-77.038396,48.832554,0.531443,0.015748,-0.071111,0.066990,-0.088827,-0.010396,-0.267958,-0.075356,0.186082,0.079723,0.038447,0.055363,-0.022207,-0.179377,-0.098424,-0.284444,0.088827,-0.019931,0.015748,-0.013841,-0.075356,0.066990,-0.027128,-0.017778,-0.113741,0.019931,0.113741,-0.166336,0.041584,0.336855,-0.055363,0.098424,0.062991,0.015748,0.084214,-0.071111,0.153787,0.192910,0.051734,-0.093564,0.051734,-0.098424,0.038447,-0.206936,0.221453,0.093564,0.130165,0.075356,-0.310096,0.166336,-0.192910,0.093564,-0.015748,-0.027128,0.079723,0.006151,0.166336,0.214133,0.013841,0.003014,-0.084214,-0.199862,0.084214,0.103406,0.027128,3,-1.092430,0.908193,0.852650,0.851532,1.016148,-1.496096,-0.300955,0.576814,0.928044,0.283577,0.041674,0.480564,-1.326578,-0.382323,-0.935643,0.461207,0.057272,0.409367,-0.229833,-0.824408,0.460665,0.901472,0.136432,-0.380840,0.542815,-0.539863,-0.818809,0.371601,0.140058,0.465241,-0.239644,0.694486,-0.852832,0.719250,0.932256,0.211994,0.475085,0.249827,-0.791258,-0.437764,0.997670,0.477522,-0.403621,0.858616,0.233257,0.094679,-0.408838,-1.561260,0.262730,-0.174721,-0.537633,1.358610,0.168002,0.700669,-0.945063,-0.318673,0.575451,-0.375998,0.258934,-0.572997,-0.607134,-0.139698,0.001253,-1.057558,-0.561427,1.338703,-0.385917
wildfire_2005_0528,wildfire,2005,19,-77.038396,48.785392,0.472978,0.075356,-0.059116,-0.019931,-0.214133,-0.075356,-0.214133,-0.051734,0.066990,-0.027128,0.035433,-0.048228,-0.051734,-0.166336,-0.075356,-0.228897,0.135886,-0.008858,-0.098424,-0.024606,0.038447,0.084214,-0.075356,-0.032541,-0.119093,-0.071111,0.147697,-0.041584,-0.071111,0.364721,-0.055363,0.071111,0.022207,0.055363,-0.015748,-0.130165,0.206936,0.228897,0.044844,-0.059116,0.041584,-0.135886,0.075356,-0.276140,0.166336,0.113741,0.147697,0.153787,-0.244152,0.124567,-0.221453,0.160000,-0.103406,-0.032541,0.029773,0.007443,0.166336,0.160000,0.007443,0.012057,-0.066990,-0.166336,0.075356,0.051734,0.044844,2,0.656126,1.231539,-0.518875,-0.951688,-0.982650,-0.298442,0.502946,-0.828311,-1.581352,0.179617,-1.322975,-0.050696,-1.038974,0.347408,0.175471,0.934438,0.418896,-1.225070,-0.394937,1.249010,0.912269,-0.103116,-0.199718,-0.605551,-0.918329,0.158229,1.173401,-1.969883,0.875196,0.465241,-0.884073,-0.444910,-0.274091,-1.381833,-0.994660,1.061461,0.982731,0.143158,-0.318745,-0.689504,0.309192,1.068675,-1.967767,-0.673442,0.591178,0.441699,1.178222,-0.176525,-0.482410,-0.839511,1.420047,-0.687304,0.004434,-0.909624,-0.914322,-0.318673,-0.390415,-0.527640,0.397053,-0.064575,0.858092,-0.386374,-1.121947,-0.628203,-4.231467,2.810306,0.333997
wildfire_2005_0529,wildfire,2005,19,-77.033814,48.803987,0.601174,0.062991,-0.075356,0.059116,-0.160000,-0.048228,-0.244152,-0.035433,0.147697,-0.003937,0.035433,-0.010396,-0.013841,-0.172795,-0.051734,-0.259900,0.130165,-0.004983,-0.084214,0.010396,-0.027128,0.029773,-0.059116,-0.003014,-0.113741,-0.029773,0.119093,-0.103406,0.003937,0.346021,-0.093564,0.051734,0.010396,0.029773,0.035433,-0.088827,0.199862,0.236463,0.051734,-0.119093,0.098424,-0.119093,0.088827,-0.221453,0.160000,0.103406,0.135886,0.071111,-0.267958,0.166336,-0.214133,0.108512,-0.066990,-0.006151,0.059116,-0.013841,0.199862,0.199862,0.027128,-0.015748,-0.038447,-0.228897,0.084214,0.062991,0.055363,0,0.293422,0.793777,0.728407,-0.172683,-0.147925,-0.966391,1.057722,0.123922,-1.036711,0.179617,-0.824603,0.631087,-1.181419,1.094653,-0.444686,0.876908,0.545464,-1.021646,0.141887,0.054273,-0.515123,0.235164,0.472581,-0.380840,-0.254890,-0.429838,0.186137,-0.410598,0.381858,-0.414022,-1.341269,-0.774871,-0.647936,-0.306079,0.354181,0.948395,1.089467,0.249827,-1.141424,0.720239,0.617820,1.284446,-0.731744,-0.849560,0.407853,0.207917,-0.494726,-0.676425,0.262730,-0.669015,-0.097155,0.162647,0.801829,0.036324,-1.420827,0.578588,0.320813,-0.061051,-0.027639,0.777953,-1.876101,-0.139698,-0.877250,-0.373274,-2.271204,3.731252,-0.185789
wildfire_2005_0530,wildfire,2005,19,-77.009560,48.823391,0.527787,0.071111,-0.141730,0.035433,-0.147697,-0.059116,-0.172795,-0.048228,0.251965,0.062991,0.044844,0.130165,-0.098424,-0.032541,-0.041584,-0.192910,-0.113741,-0.048228,0.075356,0.119093,-0.124567,0.119093,-0.079723,-0.012057,-0.098424,0.062991,0.172795,-0.172795,0.098424,0.284444,-0.055363,0.186082,0.006151,0.093564,0.098424,-0.135886,0.038447,0.135886,-0.015748,0.059116,0.062991,-0.206936,-0.119093,-0.124567,0.221453,-0.015748,0.075356,0.055363,-0.153787,0.199862,-0.130165,0.044844,-0.103406,0.006151,0.029773,0.088827,0.259900,0.192910,0.108512,-0.079723,-0.024606,-0.166336,0.119093,0.147697,0.141730,3,0.531616,-0.995409,0.354708,0.004364,-0.482950,0.621356,0.622275,1.354133,0.535093,0.504226,1.027074,-0.890749,1.911680,1.415735,0.895296,-1.575849,-0.866878,1.262691,1.808966,-1.721021,1.826768,-0.194092,0.266690,0.262299,1.233897,0.674210,-0.921956,1.552569,-1.242585,0.465241,1.828625,-0.893450,0.283981,1.017927,-1.181330,-1.631467,-0.329340,-0.794952,1.302986,-0.158562,-0.996543,-2.045719,1.458060,0.858616,-1.705841,-0.990213,-0.813383,1.721027,0.860817,1.286671,-1.973265,-0.687304,1.173575,-0.909624,1.022403,2.185427,0.196787,1.868005,-1.004807,1.186507,0.858092,0.831588,0.963995,1.719829,7.131953,-2.871136,-1.034227
wildfire_2005_0531,wildfire,2005,19,-77.022226,48.805335,0.658208,0.071111,-0.062991,0.032541,-0.186082,-0.093564,-0.192910,-0.032541,0.108512,-0.041584,0.035433,-0.010396,-0.032541,-0.147697,-0.066990,-0.251965,0.179377,-0.010396,-0.153787,-0.013841,0.012057,0.041584,-0.041584,-0.044844,-0.113741,-0.079723,0.079723,-0.071111,-0.062991,0.318893,-0.062991,0.055363,-0.035433,0.032541,-0.006151,-0.071111,0.236463,0.221453,0.062991,-0.172795,0.008858,-0.160000,0.108512,-0.267958,0.166336,0.093564,0.153787,0.130165,-0.206936,0.153787,-0.199862,0.153787,-0.108512,-0.084214,0.038447,0.004983,0.130165,0.166336,-0.022207,-0.027128,-0.041584,-0.236463,0.041584,0.055363,0.079723,3,0.531616,1.127074,0.309087,-0.548021,-1.542919,0.173776,1.156116,-0.338404,-1.920850,0.179617,-0.824603,0.294623,-0.627917,0.612058,-0.285955,1.371789,0.368670,-2.017630,-0.229833,0.768201,-0.205451,0.600352,-0.479842,-0.380840,-1.056545,-1.239220,0.701872,-1.801174,-0.333806,0.289672,-1.255635,-2.055188,-0.607496,-1.180129,0.932256,1.533387,0.877731,0.424115,-1.878037,-1.501174,-0.133966,1.599728,-1.782850,-0.673442,0.233257,0.562242,0.700237,0.604972,0.038858,-0.336620,1.236968,-0.806470,-1.556900,-0.630004,-0.972877,-1.286727,-0.277365,-1.230440,-0.201462,0.685348,-2.206785,-1.326826,-1.043055,0.217088,-4.253189,5.090688,-1.561369
wildfire_2005_0532,wildfire,2005,19,-77.027347,48.801023,0.565196,0.093564,-0.055363,0.002215,-0.206936,-0.066990,-0.192910,-0.055363,0.108512,-0.017778,0.032541,-0.044844,-0.013841,-0.166336,-0.071111,-0.221453,0.147697,-0.012057,-0.075356,-0.012057,0.051734,0.062991,-0.044844,-0.041584,-0.108512,-0.066990,0.088827,-0.066990,-0.062991,0.336855,-0.055363,0.075356,-0.000246,0.024606,0.024606,-0.130165,0.236463,0.236463,0.048228,-0.098424,0.044844,-0.141730,0.113741,-0.276140,0.172795,0.124567,0.166336,0.147697,-0.259900,0.113741,-0.214133,0.160000,-0.108512,-0.029773,0.013841,-0.010396,0.141730,0.135886,0.004983,0.024606,-0.062991,-0.199862,0.075356,0.032541,0.024606,0,1.190256,1.332689,-0.169442,-0.848115,-0.725229,0.173776,0.379430,-0.338404,-1.361762,0.079901,-1.278405,0.631087,-1.038974,0.481679,0.324358,1.053209,0.314426,-0.894836,-0.202473,1.491095,0.355828,0.532440,-0.405609,-0.161295,-0.852183,-1.052050,0.767689,-1.801174,0.140058,0.465241,-0.783925,-1.072179,-0.723424,-0.533642,-0.994660,1.533387,1.089467,0.195540,-0.857916,-0.608642,0.201794,1.683475,-1.967767,-0.493904,0.783232,0.810635,1.054991,-0.507208,-0.675554,-0.669015,1.420047,-0.806470,0.088077,-1.423251,-1.338849,-0.977213,-0.820665,-0.585964,0.588728,0.053452,-0.607134,-0.386374,-1.539135,-1.118681,-4.489070,3.257534,-0.196439
wildfire_2005_0533,wildfire,2005,19,-76.986114,48.836596,0.666792,0.012057,-0.066990,0.088827,-0.071111,-0.075356,-0.267958,-0.066990,0.244152,0.098424,0.007443,0.124567,-0.038447,-0.119093,-0.059116,-0.228897,0.032541,-0.012057,-0.093564,-0.017778,-0.135886,0.113741,-0.103406,0.012057,-0.119093,0.035433,0.186082,-0.124567,0.035433,0.284444,-0.051734,0.103406,0.038447,0.130165,0.055363,-0.075356,0.088827,0.199862,0.003937,-0.048228,0.017778,-0.141730,-0.032541,-0.186082,0.199862,0.038447,0.062991,0.084214,-0.206936,0.228897,-0.153787,0.093564,-0.044844,-0.062991,0.103406,0.055363,0.244152,0.276140,0.015748,-0.066990,-0.055363,-0.166336,0.108512,0.062991,0.135886,4,-1.200700,1.019291,1.197230,1.106479,-0.982650,-1.496096,-0.016240,1.261958,1.367224,-0.785722,0.953331,0.188371,0.002912,0.861139,0.175471,-0.104813,0.314426,-1.155500,-0.290214,-1.927242,1.686448,-0.687417,0.815734,-0.605551,0.791605,0.947376,-0.151792,0.243791,-1.242585,0.548778,-0.122079,0.008786,0.818687,0.112845,0.793759,-0.826243,0.573143,-0.490185,-0.169398,-1.279948,0.201794,-0.659464,0.067708,0.258446,-0.744476,-1.234953,-0.229594,0.604972,1.378793,0.736500,-0.537633,0.679510,-0.915638,1.464169,0.226048,1.763961,1.681806,-0.330797,-0.810313,0.278610,0.858092,0.536947,-0.877250,1.578202,3.882168,2.662862,-0.332546
wildfire_2005_0534,wildfire,2005,19,-77.007673,48.823660,0.568104,0.088827,-0.084214,0.062991,-0.147697,-0.051734,-0.228897,-0.048228,0.172795,0.044844,0.044844,0.027128,-0.024606,-0.130165,-0.066990,-0.244152,0.032541,-0.017778,-0.062991,0.055363,-0.062991,0.035433,-0.093564,-0.024606,-0.124567,-0.010396,0.147697,-0.119093,0.062991,0.336855,-0.088827,0.103406,0.022207,0.093564,0.062991,-0.108512,0.172795,0.236463,0.044844,-0.062991,0.108512,-0.130165,0.027128,-0.206936,0.214133,0.084214,0.088827,0.035433,-0.221453,0.186082,-0.186082,0.098424,-0.088827,-0.024606,0.066990,0.027128,0.221453,0.192910,0.032541,-0.044844,-0.075356,-0.221453,0.098424,0.098424,0.124567,3,1.051310,0.554998,0.789558,0.004364,-0.255814,-0.626941,0.622275,0.420044,0.108914,0.504226,-0.330282,0.437399,-0.241280,0.612058,-0.129686,-0.104813,0.127587,-0.717831,0.831550,-0.599134,-0.366739,-0.482399,-0.019037,-0.835428,0.056096,0.158229,-0.064363,0.816381,0.140058,-0.304999,-0.122079,-0.444910,0.283981,0.273174,-0.288124,0.515796,1.089467,0.143158,-0.371903,0.970453,0.414329,0.296234,-0.403621,0.655140,0.067392,-0.723556,-1.216683,0.300123,0.614997,-0.015687,-0.394432,-0.347036,0.244210,0.290163,-0.445877,1.156458,0.196787,0.067261,-0.472063,-0.311523,-1.550794,0.256011,-0.107056,1.303892,1.159316,2.005236,0.218559
wildfire_2005_0535,wildfire,2005,19,-77.002014,48.845220,0.552149,0.044844,-0.079723,0.066990,-0.130165,-0.003014,-0.251965,-0.075356,0.179377,0.059116,0.075356,0.012057,-0.022207,-0.179377,-0.044844,-0.284444,0.141730,0.007443,-0.079723,-0.062991,-0.024606,0.032541,-0.062991,-0.002215,-0.124567,-0.024606,0.098424,-0.124567,0.006151,0.327812,-0.071111,0.055363,0.027128,0.012057,0.019931,-0.088827,0.192910,0.199862,0.066990,-0.113741,0.084214,-0.084214,0.075356,-0.221453,0.172795,0.113741,0.113741,0.103406,-0.284444,0.141730,-0.221453,0.135886,-0.017778,-0.015748,0.098424,-0.003937,0.192910,0.172795,0.002215,0.008858,-0.066990,-0.228897,0.075356,0.035433,0.075356,1,-0.238904,0.676046,0.852650,0.256655,1.243284,-1.140222,-0.300955,0.497703,0.444078,1.556551,-0.528821,0.480564,-1.326578,1.312600,-0.935643,0.993205,0.951286,-0.957360,-0.983650,0.100224,-0.442544,0.154438,0.490789,-0.835428,-0.171961,-0.854763,-0.151792,-0.364586,-0.098497,0.102775,-1.255635,-0.307426,-0.906752,-0.631908,0.354181,0.837296,0.573143,0.486021,-1.068015,0.367803,1.258817,1.068675,-0.731744,-0.493904,0.591178,-0.230423,0.158769,-1.022609,-0.176234,-0.839511,0.709482,1.311231,0.511867,1.303537,-1.185141,0.392551,-0.162120,-0.651578,0.348195,-0.064575,-1.876101,-0.386374,-1.476289,0.111241,-2.950770,2.774668,0.615629
wildfire_2005_0536,wildfire,2005,19,-76.996894,48.825008,0.542886,0.048228,-0.098424,0.015748,-0.192910,-0.038447,-0.259900,-0.041584,0.093564,-0.000246,0.059116,-0.044844,-0.048228,-0.141730,-0.066990,-0.259900,0.172795,-0.032541,-0.113741,-0.027128,-0.022207,0.017778,-0.041584,-0.066990,-0.113741,-0.051734,0.113741,-0.075356,-0.017778,0.327812,-0.103406,0.066990,0.003014,0.006151,-0.029773,-0.079723,0.221453,0.199862,0.066990,-0.124567,0.048228,-0.084214,0.079723,-0.236463,0.172795,0.119093,0.141730,0.124567,-0.244152,0.124567,-0.236463,0.130165,-0.075356,-0.027128,0.075356,-0.003937,0.206936,0.153787,-0.027128,-0.015748,-0.066990,-0.206936,0.093564,0.055363,0.088827,4,-0.139657,0.171957,0.044101,-0.646282,0.153031,-1.316790,0.848372,-0.514771,-0.950030,0.996442,-1.278405,0.012392,-0.496325,0.612058,-0.444686,1.305599,-0.354578,-1.444345,-0.433618,0.143934,-0.829633,0.600352,-0.984067,-0.380840,-0.607342,-0.539863,0.634090,-0.861768,-0.098497,-0.640563,-0.981318,-0.981096,-0.993024,-1.676632,0.651248,1.293491,0.573143,0.486021,-1.216519,-0.524729,1.258817,1.138628,-1.070990,-0.493904,0.686114,0.323590,0.586964,-0.176525,-0.482410,-1.189099,0.540904,-0.032612,0.168002,0.559867,-1.185141,0.767919,-0.501270,-1.347087,-0.027639,-0.064575,-0.916311,0.120682,-1.043055,0.437729,-4.641522,2.877086,-0.717243
wildfire_2005_0537,wildfire,2005,19,-77.025191,48.819618,0.591837,0.029773,-0.088827,0.055363,-0.051734,-0.038447,-0.228897,-0.084214,0.179377,0.079723,0.022207,0.079723,-0.035433,-0.141730,-0.071111,-0.236463,0.084214,0.002215,-0.038447,-0.035433,-0.088827,0.066990,-0.130165,0.008858,-0.124567,-0.008858,0.214133,-0.113741,0.000554,0.327812,-0.084214,0.108512,0.024606,0.130165,0.062991,-0.079723,0.147697,0.221453,0.051734,-0.088827,0.038447,-0.108512,-0.004983,-0.192910,0.228897,0.075356,0.079723,0.088827,-0.179377,0.172795,-0.192910,0.119093,-0.066990,-0.048228,0.119093,0.071111,0.199862,0.251965,-0.003937,-0.041584,-0.098424,-0.186082,0.103406,0.108512,0.113741,0,-0.681005,0.430634,0.669198,1.385327,0.153031,-0.626941,-0.602419,0.497703,0.928044,-0.276532,0.362577,0.242604,-0.496325,0.481679,0.024123,0.414812,0.780519,-0.366462,-0.560984,-1.069856,0.460665,-1.244809,0.742901,-0.835428,0.080778,1.524061,0.021102,-0.480893,-0.098497,-0.198808,-0.001611,-0.377887,0.818687,0.273174,0.651248,0.114659,0.877731,0.249827,-0.726288,-0.767314,0.812267,-0.218069,-0.086621,1.065512,-0.089744,-0.903762,-0.136237,1.183667,0.377957,-0.174721,0.214624,0.162647,-0.469543,1.969865,0.600803,0.578588,1.250459,-0.797387,-0.422265,-0.992445,-0.004913,0.394766,0.112236,1.041509,1.683521,2.328427,1.961589
wildfire_2005_0538,wildfire,2005,19,-77.010099,48.807221,0.502748,0.022207,-0.147697,-0.071111,-0.172795,-0.059116,-0.228897,-0.055363,0.032541,0.012057,0.059116,-0.035433,-0.103406,-0.124567,-0.098424,-0.284444,0.153787,-0.006151,-0.084214,-0.048228,0.048228,0.027128,-0.032541,-0.098424,-0.124567,-0.059116,0.108512,-0.015748,0.003937,0.364721,-0.130165,0.044844,0.017778,0.008858,-0.027128,-0.079723,0.214133,0.147697,0.015748,-0.066990,0.032541,-0.172795,0.066990,-0.214133,0.153787,0.079723,0.172795,0.160000,-0.221453,0.113741,-0.244152,0.135886,-0.113741,-0.062991,0.075356,0.041584,0.199862,0.166336,0.006151,-0.019931,-0.055363,-0.166336,0.027128,0.130165,0.079723,3,-0.902958,-1.156253,-1.326454,-0.356811,-0.482950,-0.626941,0.379430,-1.234752,-0.661096,0.996442,-1.154420,-0.980399,-0.117827,-0.382323,-0.935643,1.114451,0.507292,-1.021646,-0.757222,1.427212,-0.584477,0.788712,-1.699785,-0.835428,-0.725813,-0.647359,1.585989,-0.410598,0.875196,-1.256471,-1.503828,-0.568645,-0.953482,-1.621034,0.651248,1.176493,-0.162727,-0.307325,-0.426748,-0.913781,-0.369112,0.934680,-0.566292,-1.022259,-0.012267,0.938484,1.303942,0.300123,-0.675554,-1.368191,0.709482,-0.928507,-0.915638,0.559867,-0.101863,0.578588,-0.277365,-0.558260,-0.091531,0.278610,0.858092,-1.729388,0.582910,0.217088,-5.168642,0.302144,-1.809787
wildfire_2005_0539,wildfire,2005,19,-77.001475,48.826625,0.687870,0.044844,-0.041584,0.093564,-0.032541,-0.003937,-0.228897,-0.059116,0.310096,0.130165,0.066990,0.214133,-0.000554,-0.119093,-0.088827,-0.267958,0.024606,-0.019931,-0.044844,-0.059116,-0.062991,0.135886,-0.062991,0.032541,-0.098424,0.098424,0.113741,-0.160000,0.084214,0.236463,-0.006151,0.066990,0.071111,0.113741,0.059116,-0.059116,0.071111,0.166336,-0.119093,-0.048228,0.007443,-0.166336,-0.017778,-0.135886,0.160000,-0.032541,0.071111,0.166336,-0.310096,0.206936,-0.141730,0.093564,-0.022207,-0.084214,0.041584,0.035433,0.192910,0.276140,0.015748,-0.051734,-0.075356,-0.166336,0.071111,0.048228,0.048228,1,-0.238904,1.704123,1.271970,1.661520,1.214892,-0.626941,0.251727,2.040002,2.112675,1.268010,2.133217,0.870154,0.002912,-0.078755,-0.605877,-0.184613,0.057272,-0.458047,-0.924213,-0.599134,2.267082,0.154438,1.282141,0.262299,1.802558,-0.539863,-0.717627,1.257327,-2.508385,1.597946,-0.981318,0.921334,0.578743,0.191717,1.323661,-1.109399,0.100207,-2.394978,-0.169398,-1.536265,-0.250409,-0.423002,1.202236,-0.849560,-2.003745,-1.074228,1.432152,-1.561260,0.987019,1.017316,-0.537633,1.207858,-1.556900,-0.528865,-0.248252,0.392551,1.681806,-0.330797,-0.577296,-0.311523,0.858092,-0.504573,-1.198164,-0.546209,3.899330,1.175691,-3.934297
wildfire_2005_0540,wildfire,2005,19,-77.033545,48.782158,0.581344,0.075356,-0.108512,0.022207,-0.130165,-0.035433,-0.206936,-0.079723,0.172795,0.032541,0.035433,0.062991,0.010396,-0.124567,-0.066990,-0.206936,-0.013841,-0.051734,-0.013841,0.062991,-0.066990,0.075356,-0.119093,0.003014,-0.103406,-0.001538,0.166336,-0.147697,0.022207,0.364721,-0.062991,0.119093,-0.000246,0.113741,0.075356,-0.135886,0.147697,0.228897,0.003937,0.002215,0.084214,-0.179377,-0.029773,-0.199862,0.244152,0.071111,0.093564,0.059116,-0.228897,0.172795,-0.172795,0.098424,-0.093564,-0.022207,0.041584,0.035433,0.192910,0.199862,0.048228,-0.059116,-0.079723,-0.199862,0.130165,0.124567,0.079723,2,0.656126,-0.099986,0.146019,0.256655,0.245778,-0.138299,-0.449594,0.420044,-0.180020,0.179617,0.142159,1.067162,-0.117827,0.612058,0.614749,-0.571239,-0.981392,-0.014213,0.948538,-0.671984,0.680016,-1.014164,0.609842,0.053085,0.198262,0.541421,-0.521156,-0.031001,0.875196,0.289672,0.248032,-1.072179,0.578743,0.533062,-1.181330,0.114659,0.982731,-0.490185,0.522496,0.367803,-0.490076,-0.615127,-0.243730,1.489564,-0.165038,-0.629800,-0.737453,0.143824,0.377957,0.293784,-0.394432,-0.457587,0.316700,-0.528865,-0.248252,0.392551,0.320813,0.439075,-0.690046,-0.440444,-0.607134,1.139933,0.461230,0.217088,2.768247,0.661745,0.730061
wildfire_2005_0541,wildfire,2005,19,-77.041630,48.771648,0.657541,0.075356,-0.066990,0.041584,-0.032541,-0.029773,-0.251965,-0.059116,0.244152,0.066990,0.048228,0.141730,0.013841,-0.141730,-0.113741,-0.206936,0.051734,-0.048228,-0.062991,-0.017778,-0.027128,0.103406,-0.093564,0.027128,-0.093564,0.051734,0.108512,-0.160000,-0.010396,0.292872,0.022207,0.055363,0.044844,0.135886,0.055363,-0.084214,0.147697,0.236463,-0.093564,-0.051734,0.004983,-0.153787,0.044844,-0.192910,0.199862,0.041584,0.075356,0.147697,-0.292872,0.206936,-0.141730,0.093564,-0.088827,-0.088827,0.032541,0.035433,0.172795,0.267958,0.006151,-0.051734,-0.071111,-0.186082,0.088827,0.093564,0.051734,4,0.656126,1.019291,0.451773,1.661520,0.419916,-1.140222,0.251727,1.261958,0.628996,0.620915,1.179422,1.129142,-0.496325,-0.866865,0.614749,0.088190,-0.866878,-0.717831,-0.290214,0.054273,1.415486,-0.482399,1.158886,0.466347,1.053228,-0.647359,-0.717627,-0.708396,-1.020259,2.250667,-1.255635,0.187515,0.902263,0.112845,0.504722,0.114659,1.089467,-1.999733,-0.217493,-1.597293,-0.019785,0.579988,-0.086621,0.258446,-0.688824,-0.990213,1.054991,-1.199576,0.987019,1.017316,-0.537633,-0.347036,-1.696305,-0.820383,-0.248252,-0.145806,1.535829,-0.558260,-0.577296,-0.186233,-0.004913,-0.011221,-0.212690,-0.461232,2.680124,3.203380,-3.282926
wildfire_2005_0542,wildfire,2005,19,-76.986114,48.834979,0.576267,0.041584,-0.059116,0.093564,-0.066990,-0.035433,-0.206936,-0.062991,0.259900,0.113741,0.024606,0.135886,-0.027128,-0.108512,-0.071111,-0.236463,-0.024606,-0.044844,0.041584,0.051734,-0.130165,0.124567,-0.048228,0.012057,-0.093564,0.098424,0.147697,-0.192910,0.084214,0.301423,-0.019931,0.147697,0.071111,0.098424,0.113741,-0.098424,0.048228,0.166336,-0.035433,0.002215,0.044844,-0.192910,-0.051734,-0.124567,0.199862,-0.003937,0.066990,0.055363,-0.251965,0.228897,-0.141730,0.075356,-0.062991,-0.051734,0.041584,0.066990,0.221453,0.244152,0.044844,-0.079723,-0.055363,-0.192910,0.119093,0.119093,0.066990,4,-0.334542,1.231539,1.271970,1.165790,0.245778,-0.138299,0.119837,1.447760,1.726947,-0.193789,1.102437,0.392020,0.236251,0.481679,0.024123,-0.679495,-0.756382,0.779229,0.775886,-1.823011,1.970314,0.461965,0.815734,0.466347,1.802558,0.158229,-1.243185,1.257327,-0.794687,1.280789,0.922941,0.921334,0.354975,1.339878,0.041057,-1.475141,0.100207,-1.099719,0.522496,-0.608642,-0.738787,-0.966864,1.458060,0.258446,-1.496327,-1.155808,-0.813383,-0.340575,1.378793,1.017316,-1.074182,0.255970,-0.575490,-0.528865,0.502723,1.156458,1.111067,0.358880,-1.004807,0.278610,-0.303335,0.831588,0.342224,-0.091510,6.113144,-0.060803,-1.472060
